date,bucket_label,direction,model_prob,market_prob,entry_price,ev,kelly_frac,n_contracts,cost,outcome,won,pnl,bankroll_after
2013-10-16,Below 0,NO,0.20005588420780251,0.3566229918157602,0.664847168838979,0.07910085884776463,0.07458043961043788,10,6.64847168838979,0,1,2.6515283116102086,1002.6515283116103
2013-10-16,34-36,NO,0.004475362657224091,0.19533134070533292,0.8390421520382405,0.08679576069054107,0.23856039537960436,10,8.390421520382406,0,1,0.9095784796175934,1003.5611067912279
2013-10-16,Above 110,YES,0.5399260704297953,0.448712979440016,0.4628159410848147,0.03931530441489495,0.021038444947258136,10,4.628159410848147,0,0,-4.628159410848147,998.9329473803797
2013-10-17,Below 0,NO,0.19547410251118652,0.4041253702309522,0.6135446001505717,0.1346644845140248,0.10638504239309796,10,6.135446001505716,0,1,3.1645539984942825,1002.097501378874
2013-10-17,20-22,NO,0.0041592892317177665,0.1532423145771008,0.8844983002567312,0.04163356075777136,0.22874728302831315,10,8.84498300256731,0,1,0.4550169974326881,1002.5525183763067
2013-10-17,Above 110,YES,0.5464609677341044,0.4181289582336492,0.4346786415749573,0.07353005841775972,0.037112299503680245,10,4.346786415749573,0,0,-4.346786415749573,998.2057319605572
2013-10-18,Below 0,NO,0.1984102658590659,0.3221992498562044,0.7020248101552993,0.04345364259576945,0.04765172322629774,10,7.020248101552992,0,1,2.2797518984470067,1000.4854838590041
2013-10-18,86-88,NO,0.0051958860136573914,0.1445691468498696,0.8938653214021408,0.03130250460515771,0.2165683065395546,10,8.938653214021407,0,1,0.3613467859785917,1000.8468306449828
2013-10-18,98-100,NO,0.0052894294875150405,0.15737524025183297,0.8800347405280204,0.045046090048590615,0.22538705154654703,10,8.800347405280204,0,1,0.4996525947197945,1001.3464832397026
2013-10-18,Above 110,YES,0.5422640075424421,0.3891486309889819,0.40801674050986336,0.0962887865046077,0.04611679817024247,10,4.080167405098633,0,0,-4.080167405098633,997.2663158346039
2013-10-19,Below 0,NO,0.19940950099715304,0.3766049572142087,0.6432666462086546,0.101282517863993,0.08830723433878561,10,6.432666462086546,0,1,2.867333537913453,1000.1336493725173
2013-10-19,Above 110,YES,0.5408431727936377,0.3645296212764321,0.38536725157431756,0.11761689912376544,0.05398908689559586,10,3.8536725157431757,0,0,-3.8536725157431757,996.2799768567742
2013-10-20,Below 0,NO,0.20353078372630606,0.31789199204382895,0.7066766485926648,0.03403972254187049,0.03810587017362897,10,7.066766485926648,0,1,2.2332335140733512,998.5132103708476
2013-10-21,Below 0,NO,0.20182829437306976,0.3539196488763564,0.6677667792135351,0.07453290701950988,0.07105593524342373,10,6.677667792135351,0,1,2.6223322078646483,1001.1355425787123
2013-10-21,Above 110,YES,0.5374193632620639,0.3680301160784641,0.38858770679218696,0.1112123010415324,0.0513528702786793,10,3.8858770679218697,0,0,-3.8858770679218697,997.2496655107904
2013-10-22,Below 0,NO,0.20071614938751814,0.319524974194949,0.7049130278694551,0.03842095320015304,0.042673452884103166,10,7.049130278694551,0,1,2.250869721305448,999.5005352320958
2013-10-22,14-16,NO,0.004094484695553957,0.13827725393883408,0.9006605657460592,0.025531563487075526,0.21755330442036616,10,9.006605657460593,0,1,0.2933943425394059,999.7939295746352
2013-10-22,Above 110,YES,0.5389908906359993,0.4264257392135469,0.4423116800764631,0.0589498482150162,0.03021901786793805,10,4.423116800764631,0,0,-4.423116800764631,995.3708127738705
2013-10-23,Below 0,NO,0.20208014636511945,0.3934051884795845,0.6251223964420487,0.11694306743839022,0.09589345533556191,10,6.251223964420487,0,1,3.048776035579512,998.41958880945
2013-10-23,30-32,NO,0.004421308111263844,0.15473114980217698,0.8828903582136489,0.042997825242875654,0.2281795382666936,10,8.828903582136489,0,1,0.4710964178635102,998.8906852273135
2013-10-23,78-80,NO,0.005136543030902774,0.14988629600490969,0.8881228003146975,0.03710021466656288,0.22148218449038215,10,8.881228003146974,0,1,0.4187719968530246,999.3094572241665
2013-10-23,84-86,NO,0.005195374443569323,0.15798077139487704,0.8793807668935328,0.0457875348739476,0.22613704349117167,10,8.793807668935328,0,1,0.5061923310646712,999.8156495552312
2013-10-23,86-88,NO,0.005213240512980277,0.15719528275085237,0.8802290946290794,0.04492259169384882,0.22564684808856011,10,8.802290946290794,0,1,0.4977090537092046,1000.3133586089403
2013-10-23,Above 110,YES,0.5370641204843178,0.4222178685609297,0.4384404390760553,0.06102919297436027,0.031038554544462846,10,4.384404390760553,0,0,-4.384404390760553,995.9289542181798
2013-10-24,Below 0,NO,0.20890189799750075,0.4111597013964524,0.6059475224918314,0.12977371237049284,0.10011782147786663,10,6.059475224918314,0,1,3.240524775081685,999.1694789932615
2013-10-24,66-68,NO,0.00504092929719957,0.16380652998596068,0.8730889476151624,0.05222298813844195,0.22940617836982483,10,8.730889476151624,1,0,-8.730889476151624,990.4385895171098
2013-10-24,Above 110,YES,0.527530322610916,0.4069524947634499,0.42439629518237393,0.06620690484577796,0.03273656038065384,10,4.24396295182374,0,0,-4.24396295182374,986.1946265652861
2013-10-25,Below 0,NO,0.20995189412813042,0.3480437492355835,0.6741127508255698,0.06063198763526889,0.059237015356261476,10,6.741127508255698,0,1,2.5588724917443013,988.7534990570304
2013-10-26,Below 0,NO,0.21320018146265035,0.3437999646784559,0.6786960381472675,0.053027793092467634,0.05275264335420887,10,6.786960381472675,0,1,2.5130396185273236,991.2665386755576
